Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2
935,247,592,1042,84,743,569,1065,713,879,895,658,453,444
983,247,571,1063,84,694,618,1065,713,879,895,658,360,479
983,247,551,1083,84,644,668,1065,713,874,900,658,392,638
945,290,548,1086,84,636,674,1052,707,828,967,658,418,724
743,492,548,1077,88,641,674,649,1057,877,971,658,423,724
662,578,545,1080,88,641,674,420,1283,880,883,746,437,762
662,578,477,1148,88,637,670,428,1283,880,883,746,379,902
703,578,466,1139,81,637,634,491,1275,888,805,824,378,903
703,578,466,951,263,643,634,491,1274,869,808,841,331,903
703,578,462,848,365,642,640,491,1268,865,765,836,331,903
703,505,534,837,356,661,642,491,1268,864,766,810,326,903
703,492,547,837,354,657,648,491,1227,839,832,805,321,951
709,448,571,835,381,630,657,510,1209,812,820,846,330,1112
639,471,600,485,750,567,720,510,1209,809,821,848,367,1159
648,451,622,485,750,557,729,511,1096,922,821,848,386,1177
594,479,648,485,750,541,737,515,1100,922,793,876,291,1183
594,473,654,485,750,541,737,515,1081,941,793,876,354,1123
594,473,650,489,750,541,737,515,1079,943,793,869,341,1195
594,473,650,489,750,541,573,679,1079,871,622,1109,318,1443
594,473,631,508,750,541,570,682,1079,692,801,1100,330,1443
594,473,629,510,750,541,550,702,1079,639,854,1063,345,1443
594,473,629,510,736,520,527,760,1079,639,854,1044,345,1419
592,475,507,632,736,444,553,734,1155,639,854,977,567,1417
650,475,439,672,764,436,508,689,1253,639,854,906,653,1417
685,475,384,720,771,383,561,637,1302,627,869,906,658,1311
684,476,388,713,778,290,654,611,1264,685,704,1077,658,1261
661,540,340,765,775,169,778,609,1190,687,690,1153,658,1204
711,683,326,780,775,99,848,542,1257,473,904,1138,658,1278
757,721,258,837,786,98,842,505,1091,683,904,1138,658,1250
702,776,257,838,786,98,841,506,1033,741,904,916,746,1235
702,776,250,743,888,85,854,457,1065,758,864,870,746,1220
543,935,247,592,1042,84,743,569,1065,713,879,895,824,1237
879,983,247,571,1063,84,694,618,1065,713,879,895,841,1290
879,983,247,551,1083,84,644,668,1065,713,874,900,836,1175
874,945,290,548,1086,84,636,674,1052,707,828,967,810,1213
874,743,492,548,1077,88,641,674,649,1057,877,971,805,1267
869,662,578,545,1080,88,641,674,420,1283,880,883,846,1230
882,662,578,477,1148,88,637,670,428,1283,880,883,848,1122
889,703,578,466,1139,81,637,634,491,1275,888,805,848,1173
889,703,578,466,951,263,643,634,491,1274,869,808,876,1266
889,703,578,462,848,365,642,640,491,1268,865,765,876,1383
889,703,505,534,837,356,661,642,491,1268,864,766,869,1425
905,703,492,547,837,354,657,648,491,1227,839,832,1109,1448
893,709,448,571,835,381,630,657,510,1209,812,820,1100,1409
892,639,471,600,485,750,567,720,510,1209,809,821,1063,1376
881,648,451,622,485,750,557,729,511,1096,922,821,1044,1399
888,594,479,648,485,750,541,737,515,1100,922,793,977,1401
888,594,473,654,485,750,541,737,515,1081,941,793,906,1398
888,594,473,650,489,750,541,737,515,1079,943,793,906,1374
888,594,473,650,489,750,541,573,679,1079,871,622,1077,1320
888,594,473,631,508,750,541,570,682,1079,692,801,1153,1495
888,594,473,629,510,750,541,550,702,1079,639,854,1138,1529
888,594,473,629,510,736,520,527,760,1079,639,854,1138,1589
898,592,475,507,632,736,444,553,734,1155,639,854,916,1618
892,650,475,439,672,764,436,508,689,1253,639,854,870,1618
896,685,475,384,720,771,383,561,637,1302,627,869,895,1713
933,684,476,388,713,778,290,654,611,1264,685,704,895,1689
888,661,540,340,765,775,169,778,609,1190,687,690,900,1656
694,711,683,326,780,775,99,848,542,1257,473,904,967,1583
655,757,721,258,837,786,98,842,505,1091,683,904,971,1591
750,702,776,257,838,786,98,841,506,1033,741,904,883,1593
750,702,776,250,743,888,85,854,457,1065,758,864,883,1588
750,543,935,247,592,1042,84,743,569,1065,713,879,805,1560
366,879,983,247,571,1063,84,694,618,1065,713,879,808,1472
471,879,983,247,551,1083,84,644,668,1065,713,874,765,1428
490,874,945,290,548,1086,84,636,674,1052,707,828,766,1304
508,874,743,492,548,1077,88,641,674,649,1057,877,832,1307
511,869,662,578,545,1080,88,641,674,420,1283,880,820,1382
498,882,662,578,477,1148,88,637,670,428,1283,880,821,1417
508,889,703,578,466,1139,81,637,634,491,1275,888,821,1369
705,889,703,578,466,951,263,643,634,491,1274,869,793,1313
727,889,703,578,462,848,365,642,640,491,1268,865,793,1197
727,889,703,505,534,837,356,661,642,491,1268,864,793,1155
711,905,703,492,547,837,354,657,648,491,1227,839,622,1084
749,893,709,448,571,835,381,630,657,510,1209,812,801,962
749,892,639,471,600,485,750,567,720,510,1209,809,854,992
754,881,648,451,622,485,750,557,729,511,1096,922,854,995
747,888,594,479,648,485,750,541,737,515,1100,922,854,987
747,888,594,473,654,485,750,541,737,515,1081,941,854,984
747,888,594,473,650,489,750,541,737,515,1079,943,869,936
786,888,594,473,650,489,750,541,573,679,1079,871,704,834
786,888,594,473,631,508,750,541,570,682,1079,692,690,659
786,888,594,473,629,510,750,541,550,702,1079,639,904,625
786,888,594,473,629,510,736,520,527,760,1079,639,904,565
776,898,592,475,507,632,736,444,553,734,1155,639,904,840
743,892,650,475,439,672,764,436,508,689,1253,639,864,881
704,896,685,475,384,720,771,383,561,637,1302,627,879,810
663,933,684,476,388,713,778,290,654,611,1264,685,879,899
832,888,661,540,340,765,775,169,778,609,1190,687,874,907
855,694,711,683,326,780,775,99,848,542,1257,473,828,906
810,655,757,721,258,837,786,98,842,505,1091,683,877,903
935,750,702,776,257,838,786,98,841,506,1033,741,880,901
935,750,702,776,250,743,888,85,854,457,1065,758,880,901
935,750,543,935,247,592,1042,84,743,569,1065,713,888,952
935,366,879,983,247,571,1063,84,694,618,1065,713,869,1009
830,471,879,983,247,551,1083,84,644,668,1065,713,865,1035
811,490,874,945,290,548,1086,84,636,674,1052,707,864,1035
793,508,874,743,492,548,1077,88,641,674,649,1057,839,1028
790,511,869,662,578,545,1080,88,641,674,420,1283,812,963
793,498,882,662,578,477,1148,88,637,670,428,1283,809,974
735,508,889,703,578,466,1139,81,637,634,491,1275,922,1304
538,705,889,703,578,466,951,263,643,634,491,1274,922,1268
516,727,889,703,578,462,848,365,642,640,491,1268,941,1267
533,727,889,703,505,534,837,356,661,642,491,1268,943,1267
533,711,905,703,492,547,837,354,657,648,491,1227,871,1267
495,749,893,709,448,571,835,381,630,657,510,1209,692,1267
495,749,892,639,471,600,485,750,567,720,510,1209,639,1223
490,754,881,648,451,622,485,750,557,729,511,1096,639,1179
490,747,888,594,479,648,485,750,541,737,515,1100,639,1179
490,747,888,594,473,654,485,750,541,737,515,1081,639,1179
591,747,888,594,473,650,489,750,541,737,515,1079,627,1179
552,786,888,594,473,650,489,750,541,573,679,1079,685,1087
626,786,888,594,473,631,508,750,541,570,682,1079,687,1196
816,786,888,594,473,629,510,750,541,550,702,1079,473,1202
819,786,888,594,473,629,510,736,520,527,760,1079,683,1207
819,776,898,592,475,507,632,736,444,553,734,1155,741,912
800,743,892,650,475,439,672,764,436,508,689,1253,758,871
800,704,896,685,475,384,720,771,383,561,637,1302,713,847
800,663,933,684,476,388,713,778,290,654,611,1264,713,751
631,832,888,661,540,340,765,775,169,778,609,1190,713,771
608,855,694,711,683,326,780,775,99,848,542,1257,707,772
608,810,655,757,721,258,837,786,98,842,505,1091,1057,767
389,935,750,702,776,257,838,786,98,841,506,1033,1283,767
482,935,750,702,776,250,743,888,85,854,457,1065,1283,767
482,935,750,543,935,247,592,1042,84,743,569,1065,1275,716
482,935,366,879,983,247,571,1063,84,694,618,1065,1274,659
482,830,471,879,983,247,551,1083,84,644,668,1065,1268,710
482,811,490,874,945,290,548,1086,84,636,674,1052,1268,729
482,793,508,874,743,492,548,1077,88,641,674,649,1227,679
576,790,511,869,662,578,545,1080,88,641,674,420,1209,668
573,793,498,882,662,578,477,1148,88,637,670,428,1209,590
573,735,508,889,703,578,466,1139,81,637,634,491,1096,256
573,538,705,889,703,578,466,951,263,643,634,491,1100,255
573,516,727,889,703,578,462,848,365,642,640,491,1081,312
556,533,727,889,703,505,534,837,356,661,642,491,1079,312
556,533,711,905,703,492,547,837,354,657,648,491,1079,312
556,495,749,893,709,448,571,835,381,630,657,510,1079,479
556,495,749,892,639,471,600,485,750,567,720,510,1079,489
556,490,754,881,648,451,622,485,750,557,729,511,1079,530
556,490,747,888,594,479,648,485,750,541,737,515,1155,530
556,490,747,888,594,473,654,485,750,541,737,515,1253,530
455,591,747,888,594,473,650,489,750,541,737,515,1302,544
455,552,786,888,594,473,650,489,750,541,573,679,1264,549
381,626,786,888,594,473,631,508,750,541,570,682,1190,440
396,816,786,888,594,473,629,510,750,541,550,702,1257,434
432,819,786,888,594,473,629,510,736,520,527,760,1091,429
458,819,776,898,592,475,507,632,736,444,553,734,1033,420
476,800,743,892,650,475,439,672,764,436,508,689,1065,420
476,800,704,896,685,475,384,720,771,383,561,637,1065,425
568,800,663,933,684,476,388,713,778,290,654,611,1065,476
694,631,832,888,661,540,340,765,775,169,778,609,1065,447
740,608,855,694,711,683,326,780,775,99,848,542,1052,446
740,608,810,655,757,721,258,837,786,98,842,505,649,446
739,389,935,750,702,776,257,838,786,98,841,506,420,446
646,482,935,750,702,776,250,743,888,85,854,457,428,446
648,482,935,750,543,935,247,592,1042,84,743,569,491,446
650,482,935,366,879,983,247,571,1063,84,694,618,491,456
650,482,830,471,879,983,247,551,1083,84,644,668,491,379
650,482,811,490,874,945,290,548,1086,84,636,674,491,360
650,482,793,508,874,743,492,548,1077,88,641,674,491,360
556,576,790,511,869,662,578,545,1080,88,641,674,510,374
556,573,793,498,882,662,578,477,1148,88,637,670,510,375
558,573,735,508,889,703,578,466,1139,81,637,634,511,375
600,573,538,705,889,703,578,466,951,263,643,634,515,375
605,573,516,727,889,703,578,462,848,365,642,640,515,318
605,556,533,727,889,703,505,534,837,356,661,642,515,318
605,556,533,711,905,703,492,547,837,354,657,648,679,318
605,556,495,749,893,709,448,571,835,381,630,657,682,151
605,556,495,749,892,639,471,600,485,750,567,720,702,380
605,556,490,754,881,648,451,622,485,750,557,729,760,352
605,556,490,747,888,594,479,648,485,750,541,737,734,352
639,556,490,747,888,594,473,654,485,750,541,737,689,352
684,455,591,747,888,594,473,650,489,750,541,737,637,338
761,455,552,786,888,594,473,650,489,750,541,573,611,333
942,381,626,786,888,594,473,631,508,750,541,570,609,333
771,396,816,786,888,594,473,629,510,750,541,550,542,333
740,432,819,786,888,594,473,629,510,736,520,527,505,406
806,458,819,776,898,592,475,507,632,736,444,553,506,409
788,476,800,743,892,650,475,439,672,764,436,508,457,509
845,476,800,704,896,685,475,384,720,771,383,561,569,615
797,568,800,663,933,684,476,388,713,778,290,654,618,592
671,694,631,832,888,661,540,340,765,775,169,778,668,624
628,740,608,855,694,711,683,326,780,775,99,848,674,624
629,740,608,810,655,757,721,258,837,786,98,842,674,680
639,739,389,935,750,702,776,257,838,786,98,841,674,690
642,646,482,935,750,702,776,250,743,888,85,854,670,690
802,648,482,935,750,543,935,247,592,1042,84,743,634,690
955,650,482,935,366,879,983,247,571,1063,84,694,634,680
955,650,482,830,471,879,983,247,551,1083,84,644,640,680
955,650,482,811,490,874,945,290,548,1086,84,636,642,826
955,650,482,793,508,874,743,492,548,1077,88,641,648,832
955,556,576,790,511,869,662,578,545,1080,88,641,657,856
959,556,573,793,498,882,662,578,477,1148,88,637,720,855
1143,558,573,735,508,889,703,578,466,1139,81,637,729,873
1155,600,573,538,705,889,703,578,466,951,263,643,737,873
1187,605,573,516,727,889,703,578,462,848,365,642,737,893
1189,605,556,533,727,889,703,505,534,837,356,661,737,937
1349,605,556,533,711,905,703,492,547,837,354,657,573,946
1453,605,556,495,749,893,709,448,571,835,381,630,570,946
1547,605,556,495,749,892,639,471,600,485,750,567,550,716
1547,605,556,490,754,881,648,451,622,485,750,557,527,707
1558,605,556,490,747,888,594,479,648,485,750,541,553,826
1538,639,556,490,747,888,594,473,654,485,750,541,508,1158
1549,684,455,591,747,888,594,473,650,489,750,541,561,1221
1473,761,455,552,786,888,594,473,650,489,750,541,654,1252
1367,942,381,626,786,888,594,473,631,508,750,541,778,1270
1388,771,396,816,786,888,594,473,629,510,750,541,848,1373
1416,740,432,819,786,888,594,473,629,510,736,520,842,1403
1408,806,458,819,776,898,592,475,507,632,736,444,841,1452
1425,788,476,800,743,892,650,475,439,672,764,436,854,1500
1467,845,476,800,704,896,685,475,384,720,771,383,743,1412
1437,797,568,800,663,933,684,476,388,713,778,290,694,1394
1438,671,694,631,832,888,661,540,340,765,775,169,644,1362
1438,628,740,608,855,694,711,683,326,780,775,99,636,1362
1437,629,740,608,810,655,757,721,258,837,786,98,641,1306
1427,639,739,389,935,750,702,776,257,838,786,98,641,1296
1424,642,646,482,935,750,702,776,250,743,888,85,637,1296
1262,802,648,482,935,750,543,935,247,592,1042,84,637,1296
1107,955,650,482,935,366,879,983,247,571,1063,84,643,1296
1112,955,650,482,830,471,879,983,247,551,1083,84,642,1296
1119,955,650,482,811,490,874,945,290,548,1086,84,661,1150
1143,955,650,482,793,508,874,743,492,548,1077,88,657,1144
1316,955,556,576,790,511,869,662,578,545,1080,88,630,1106
1323,959,556,573,793,498,882,662,578,477,1148,88,567,1106
1214,1143,558,573,735,508,889,703,578,466,1139,81,557,1088
1217,1155,600,573,538,705,889,703,578,466,951,263,541,1088
1180,1187,605,573,516,727,889,703,578,462,848,365,541,1090
1209,1189,605,556,533,727,889,703,505,534,837,356,541,1047
1049,1349,605,556,533,711,905,703,492,547,837,354,541,1040
1079,1453,605,556,495,749,893,709,448,571,835,381,541,1108
1040,1547,605,556,495,749,892,639,471,600,485,750,541,1111
1127,1547,605,556,490,754,881,648,451,622,485,750,520,1108
1119,1558,605,556,490,747,888,594,479,648,485,750,444,989
1106,1538,639,556,490,747,888,594,473,654,485,750,436,657
1050,1549,684,455,591,747,888,594,473,650,489,750,383,610
1049,1473,761,455,552,786,888,594,473,650,489,750,290,580
974,1367,942,381,626,786,888,594,473,631,508,750,169,667
919,1388,771,396,816,786,888,594,473,629,510,750,99,588
886,1416,740,432,819,786,888,594,473,629,510,736,98,546
802,1408,806,458,819,776,898,592,475,507,632,736,98,497
798,1425,788,476,800,743,892,650,475,439,672,764,85,389
706,1467,845,476,800,704,896,685,475,384,720,771,84,367
692,1437,797,568,800,663,933,684,476,388,713,778,84,411
691,1438,671,694,631,832,888,661,540,340,765,775,84,430
709,1438,628,740,608,855,694,711,683,326,780,775,84,430
709,1437,629,740,608,810,655,757,721,258,837,786,88,434
709,1427,639,739,389,935,750,702,776,257,838,786,88,448
774,1424,642,646,482,935,750,702,776,250,743,888,88,534
845,1262,802,648,482,935,750,543,935,247,592,1042,81,654
845,1107,955,650,482,935,366,879,983,247,571,1063,263,683
840,1112,955,650,482,830,471,879,983,247,551,1083,365,690
833,1119,955,650,482,811,490,874,945,290,548,1086,356,694
815,1143,955,650,482,793,508,874,743,492,548,1077,354,748
645,1316,955,556,576,790,511,869,662,578,545,1080,381,803
634,1323,959,556,573,793,498,882,662,578,477,1148,750,803
602,1214,1143,558,573,735,508,889,703,578,466,1139,750,815
549,1217,1155,600,573,538,705,889,703,578,466,951,750,815
549,1180,1187,605,573,516,727,889,703,578,462,848,750,793
519,1209,1189,605,556,533,727,889,703,505,534,837,750,792
535,1049,1349,605,556,533,711,905,703,492,547,837,750,790
468,1079,1453,605,556,495,749,893,709,448,571,835,750,722
417,1040,1547,605,556,495,749,892,639,471,600,485,750,746
351,1127,1547,605,556,490,754,881,648,451,622,485,736,780
357,1119,1558,605,556,490,747,888,594,479,648,485,736,991
441,1106,1538,639,556,490,747,888,594,473,654,485,764,994
604,1050,1549,684,455,591,747,888,594,473,650,489,771,978
607,1049,1473,761,455,552,786,888,594,473,650,489,778,1049
644,974,1367,942,381,626,786,888,594,473,631,508,775,1086
644,919,1388,771,396,816,786,888,594,473,629,510,775,1304
641,886,1416,740,432,819,786,888,594,473,629,510,786,1243
641,802,1408,806,458,819,776,898,592,475,507,632,786,1240
628,798,1425,788,476,800,743,892,650,475,439,672,888,1200
621,706,1467,845,476,800,704,896,685,475,384,720,1042,1199
622,692,1437,797,568,800,663,933,684,476,388,713,1063,1145
622,691,1438,671,694,631,832,888,661,540,340,765,1083,1126
601,709,1438,628,740,608,855,694,711,683,326,780,1086,1126
620,709,1437,629,740,608,810,655,757,721,258,837,1077,1122
627,709,1427,639,739,389,935,750,702,776,257,838,1080,1108
562,774,1424,642,646,482,935,750,702,776,250,743,1148,1022
517,845,1262,802,648,482,935,750,543,935,247,592,1139,902
556,845,1107,955,650,482,935,366,879,983,247,571,951,873
556,840,1112,955,650,482,830,471,879,983,247,551,848,866
556,833,1119,955,650,482,811,490,874,945,290,548,837,884
570,815,1143,955,650,482,793,508,874,743,492,548,837,830
574,645,1316,955,556,576,790,511,869,662,578,545,835,775
708,634,1323,959,556,573,793,498,882,662,578,477,485,775
708,602,1214,1143,558,573,735,508,889,703,578,466,485,763
749,549,1217,1155,600,573,538,705,889,703,578,466,485,776
778,549,1180,1187,605,573,516,727,889,703,578,462,485,835
804,519,1209,1189,605,556,533,727,889,703,505,534,489,835
982,535,1049,1349,605,556,533,711,905,703,492,547,489,914
935,468,1079,1453,605,556,495,749,893,709,448,571,508,1079
931,417,1040,1547,605,556,495,749,892,639,471,600,510,1071
910,351,1127,1547,605,556,490,754,881,648,451,622,510,1087
901,357,1119,1558,605,556,490,747,888,594,479,648,632,920
816,441,1106,1538,639,556,490,747,888,594,473,654,672,917
692,604,1050,1549,684,455,591,747,888,594,473,650,720,917
689,607,1049,1473,761,455,552,786,888,594,473,650,713,846
652,644,974,1367,942,381,626,786,888,594,473,631,765,704
652,644,919,1388,771,396,816,786,888,594,473,629,780,463
652,641,886,1416,740,432,819,786,888,594,473,629,837,513
652,641,802,1408,806,458,819,776,898,592,475,507,838,715
652,628,798,1425,788,476,800,743,892,650,475,439,743,786
652,621,706,1467,845,476,800,704,896,685,475,384,592,812
651,622,692,1437,797,568,800,663,933,684,476,388,571,863
651,622,691,1438,671,694,631,832,888,661,540,340,551,892
651,601,709,1438,628,740,608,855,694,711,683,326,548,1008
632,620,709,1437,629,740,608,810,655,757,721,258,548,1018
625,627,709,1427,639,739,389,935,750,702,776,257,545,1018
628,562,774,1424,642,646,482,935,750,702,776,250,477,1022
782,517,845,1262,802,648,482,935,750,543,935,247,466,1055
820,556,845,1107,955,650,482,935,366,879,983,247,466,1231
824,556,840,1112,955,650,482,830,471,879,983,247,462,1254
824,556,833,1119,955,650,482,811,490,874,945,290,534,1232
804,570,815,1143,955,650,482,793,508,874,743,492,547,1251
797,574,645,1316,955,556,576,790,511,869,662,578,571,1251
790,708,634,1323,959,556,573,793,498,882,662,578,600,1256
807,708,602,1214,1143,558,573,735,508,889,703,578,622,1327
784,749,549,1217,1155,600,573,538,705,889,703,578,648,1358
816,778,549,1180,1187,605,573,516,727,889,703,578,654,1299
821,804,519,1209,1189,605,556,533,727,889,703,505,650,1306
645,982,535,1049,1349,605,556,533,711,905,703,492,650,1233
628,935,468,1079,1453,605,556,495,749,893,709,448,631,1068
688,931,417,1040,1547,605,556,495,749,892,639,471,629,1040
697,910,351,1127,1547,605,556,490,754,881,648,451,629,989
736,901,357,1119,1558,605,556,490,747,888,594,479,507,945
739,816,441,1106,1538,639,556,490,747,888,594,473,439,977
700,692,604,1050,1549,684,455,591,747,888,594,473,384,1094
700,689,607,1049,1473,761,455,552,786,888,594,473,388,1112
725,652,644,974,1367,942,381,626,786,888,594,473,340,1112
725,652,644,919,1388,771,396,816,786,888,594,473,326,1158
725,652,641,886,1416,740,432,819,786,888,594,473,258,1108
725,652,641,802,1408,806,458,819,776,898,592,475,257,917
731,652,628,798,1425,788,476,800,743,892,650,475,250,852
735,652,621,706,1467,845,476,800,704,896,685,475,247,888
735,651,622,692,1437,797,568,800,663,933,684,476,247,930
735,651,622,691,1438,671,694,631,832,888,661,540,247,927
735,651,601,709,1438,628,740,608,855,694,711,683,290,811
735,632,620,709,1437,629,740,608,810,655,757,721,492,801
735,625,627,709,1427,639,739,389,935,750,702,776,578,803
732,628,562,774,1424,642,646,482,935,750,702,776,578,857
552,782,517,845,1262,802,648,482,935,750,543,935,578,825
475,820,556,845,1107,955,650,482,935,366,879,983,578,696
471,824,556,840,1112,955,650,482,830,471,879,983,578,673
471,824,556,833,1119,955,650,482,811,490,874,945,505,685
471,804,570,815,1143,955,650,482,793,508,874,743,492,674
500,797,574,645,1316,955,556,576,790,511,869,662,448,674
373,790,708,634,1323,959,556,573,793,498,882,662,471,669
311,807,708,602,1214,1143,558,573,735,508,889,703,451,598
289,784,749,549,1217,1155,600,573,538,705,889,703,479,716
228,816,778,549,1180,1187,605,573,516,727,889,703,473,724
198,821,804,519,1209,1189,605,556,533,727,889,703,473,730
190,645,982,535,1049,1349,605,556,533,711,905,703,473,747
275,628,935,468,1079,1453,605,556,495,749,893,709,473,747
276,688,931,417,1040,1547,605,556,495,749,892,639,473,747
267,697,910,351,1127,1547,605,556,490,754,881,648,473,747
228,736,901,357,1119,1558,605,556,490,747,888,594,475,747
486,739,816,441,1106,1538,639,556,490,747,888,594,475,715
507,700,692,604,1050,1549,684,455,591,747,888,594,475,598
507,700,689,607,1049,1473,761,455,552,786,888,594,476,579
533,725,652,644,974,1367,942,381,626,786,888,594,540,579
533,725,652,644,919,1388,771,396,816,786,888,594,683,532
632,725,652,641,886,1416,740,432,819,786,888,594,721,532
632,725,652,641,802,1408,806,458,819,776,898,592,776,521
626,731,652,628,798,1425,788,476,800,743,892,650,776,515
627,735,652,621,706,1467,845,476,800,704,896,685,935,453
627,735,651,622,692,1437,797,568,800,663,933,684,983,360
627,735,651,622,691,1438,671,694,631,832,888,661,983,392
693,735,651,601,709,1438,628,740,608,855,694,711,945,418
693,735,632,620,709,1437,629,740,608,810,655,757,743,423
693,735,625,627,709,1427,639,739,389,935,750,702,662,437
693,732,628,562,774,1424,642,646,482,935,750,702,662,379
693,552,782,517,845,1262,802,648,482,935,750,543,703,378
693,475,820,556,845,1107,955,650,482,935,366,879,703,331
693,471,824,556,840,1112,955,650,482,830,471,879,703,331
693,471,824,556,833,1119,955,650,482,811,490,874,703,326
765,471,804,570,815,1143,955,650,482,793,508,874,703,321
866,500,797,574,645,1316,955,556,576,790,511,869,709,330
871,373,790,708,634,1323,959,556,573,793,498,882,639,367
893,311,807,708,602,1214,1143,558,573,735,508,889,648,386
972,289,784,749,549,1217,1155,600,573,538,705,889,594,291
1100,228,816,778,549,1180,1187,605,573,516,727,889,594,354
1106,198,821,804,519,1209,1189,605,556,533,727,889,594,341
1096,190,645,982,535,1049,1349,605,556,533,711,905,594,318
1008,275,628,935,468,1079,1453,605,556,495,749,893,594,330
947,276,688,931,417,1040,1547,605,556,495,749,892,594,345
947,267,697,910,351,1127,1547,605,556,490,754,881,594,345
947,228,736,901,357,1119,1558,605,556,490,747,888,592,567
940,486,739,816,441,1106,1538,639,556,490,747,888,650,653
919,507,700,692,604,1050,1549,684,455,591,747,888,685,658
1062,507,700,689,607,1049,1473,761,455,552,786,888,684,658
1073,533,725,652,644,974,1367,942,381,626,786,888,661,658
1164,533,725,652,644,919,1388,771,396,816,786,888,711,658
1100,632,725,652,641,886,1416,740,432,819,786,888,757,658
1129,632,725,652,641,802,1408,806,458,819,776,898,702,746
1129,626,731,652,628,798,1425,788,476,800,743,892,702,746
1151,627,735,652,621,706,1467,845,476,800,704,896,543,824
1151,627,735,651,622,692,1437,797,568,800,663,933,879,841
1151,627,735,651,622,691,1438,671,694,631,832,888,879,836
1151,693,735,651,601,709,1438,628,740,608,855,694,874,810
1151,693,735,632,620,709,1437,629,740,608,810,655,874,805
1158,693,735,625,627,709,1427,639,739,389,935,750,869,846
1160,693,732,628,562,774,1424,642,646,482,935,750,882,848
1160,693,552,782,517,845,1262,802,648,482,935,750,889,848
1160,693,475,820,556,845,1107,955,650,482,935,366,889,876
1160,693,471,824,556,840,1112,955,650,482,830,471,889,876
1160,693,471,824,556,833,1119,955,650,482,811,490,889,869
1088,765,471,804,570,815,1143,955,650,482,793,508,905,1109
958,866,500,797,574,645,1316,955,556,576,790,511,893,1100
953,871,373,790,708,634,1323,959,556,573,793,498,892,1063
931,893,311,807,708,602,1214,1143,558,573,735,508,881,1044
852,972,289,784,749,549,1217,1155,600,573,538,705,888,977
724,1100,228,816,778,549,1180,1187,605,573,516,727,888,906
716,1106,198,821,804,519,1209,1189,605,556,533,727,888,906
716,1096,190,645,982,535,1049,1349,605,556,533,711,888,1077
716,1008,275,628,935,468,1079,1453,605,556,495,749,888,1153
716,947,276,688,931,417,1040,1547,605,556,495,749,888,1138
716,947,267,697,910,351,1127,1547,605,556,490,754,888,1138
716,947,228,736,901,357,1119,1558,605,556,490,747,898,916
462,940,486,739,816,441,1106,1538,639,556,490,747,892,870
462,919,507,700,692,604,1050,1549,684,455,591,747,896,895
319,1062,507,700,689,607,1049,1473,761,455,552,786,933,895
340,1073,533,725,652,644,974,1367,942,381,626,786,888,900
378,1164,533,725,652,644,919,1388,771,396,816,786,694,967
344,1100,632,725,652,641,886,1416,740,432,819,786,655,971
315,1129,632,725,652,641,802,1408,806,458,819,776,750,883
319,1129,626,731,652,628,798,1425,788,476,800,743,750,883
299,1151,627,735,652,621,706,1467,845,476,800,704,750,805
304,1151,627,735,651,622,692,1437,797,568,800,663,366,808
304,1151,627,735,651,622,691,1438,671,694,631,832,471,765
238,1151,693,735,651,601,709,1438,628,740,608,855,490,766
238,1151,693,735,632,620,709,1437,629,740,608,810,508,832
231,1158,693,735,625,627,709,1427,639,739,389,935,511,820
267,1160,693,732,628,562,774,1424,642,646,482,935,498,821
272,1160,693,552,782,517,845,1262,802,648,482,935,508,821
276,1160,693,475,820,556,845,1107,955,650,482,935,705,793
276,1160,693,471,824,556,840,1112,955,650,482,830,727,793
276,1160,693,471,824,556,833,1119,955,650,482,811,727,793
317,1088,765,471,804,570,815,1143,955,650,482,793,711,622
317,958,866,500,797,574,645,1316,955,556,576,790,749,801
447,953,871,373,790,708,634,1323,959,556,573,793,749,854
468,931,893,311,807,708,602,1214,1143,558,573,735,754,854
468,852,972,289,784,749,549,1217,1155,600,573,538,747,854
471,724,1100,228,816,778,549,1180,1187,605,573,516,747,854
471,716,1106,198,821,804,519,1209,1189,605,556,533,747,869
494,716,1096,190,645,982,535,1049,1349,605,556,533,786,704
494,716,1008,275,628,935,468,1079,1453,605,556,495,786,690
536,716,947,276,688,931,417,1040,1547,605,556,495,786,904
597,716,947,267,697,910,351,1127,1547,605,556,490,786,904
597,716,947,228,736,901,357,1119,1558,605,556,490,776,904
597,462,940,486,739,816,441,1106,1538,639,556,490,743,864
605,462,919,507,700,692,604,1050,1549,684,455,591,704,879
605,319,1062,507,700,689,607,1049,1473,761,455,552,663,879
522,340,1073,533,725,652,644,974,1367,942,381,626,832,874
433,378,1164,533,725,652,644,919,1388,771,396,816,855,828
777,344,1100,632,725,652,641,886,1416,740,432,819,810,877
777,315,1129,632,725,652,641,802,1408,806,458,819,935,880
885,319,1129,626,731,652,628,798,1425,788,476,800,935,880
1024,299,1151,627,735,652,621,706,1467,845,476,800,935,888
1110,304,1151,627,735,651,622,692,1437,797,568,800,935,869
1225,304,1151,627,735,651,622,691,1438,671,694,631,830,865
1237,238,1151,693,735,651,601,709,1438,628,740,608,811,864
1237,238,1151,693,735,632,620,709,1437,629,740,608,793,839
1237,231,1158,693,735,625,627,709,1427,639,739,389,790,812
1199,267,1160,693,732,628,562,774,1424,642,646,482,793,809
1196,272,1160,693,552,782,517,845,1262,802,648,482,735,922
1302,276,1160,693,475,820,556,845,1107,955,650,482,538,922
