Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,T-10,T-11,Accum_y-1,Accum_y-2,Accum_y-3
735,651,622,692,1437,797,568,800,663,933,684,476,247,930,475
735,651,622,691,1438,671,694,631,832,888,661,540,247,927,475
735,651,601,709,1438,628,740,608,855,694,711,683,290,811,475
735,632,620,709,1437,629,740,608,810,655,757,721,492,801,469
735,625,627,709,1427,639,739,389,935,750,702,776,578,803,419
732,628,562,774,1424,642,646,482,935,750,702,776,578,857,384
552,782,517,845,1262,802,648,482,935,750,543,935,578,825,347
475,820,556,845,1107,955,650,482,935,366,879,983,578,696,347
471,824,556,840,1112,955,650,482,830,471,879,983,578,673,132
471,824,556,833,1119,955,650,482,811,490,874,945,505,685,128
471,804,570,815,1143,955,650,482,793,508,874,743,492,674,107
500,797,574,645,1316,955,556,576,790,511,869,662,448,674,102
373,790,708,634,1323,959,556,573,793,498,882,662,471,669,102
311,807,708,602,1214,1143,558,573,735,508,889,703,451,598,102
289,784,749,549,1217,1155,600,573,538,705,889,703,479,716,83
228,816,778,549,1180,1187,605,573,516,727,889,703,473,724,136
198,821,804,519,1209,1189,605,556,533,727,889,703,473,730,107
190,645,982,535,1049,1349,605,556,533,711,905,703,473,747,66
275,628,935,468,1079,1453,605,556,495,749,893,709,473,747,66
276,688,931,417,1040,1547,605,556,495,749,892,639,473,747,66
267,697,910,351,1127,1547,605,556,490,754,881,648,473,747,90
228,736,901,357,1119,1558,605,556,490,747,888,594,475,747,92
486,739,816,441,1106,1538,639,556,490,747,888,594,475,715,92
507,700,692,604,1050,1549,684,455,591,747,888,594,475,598,198
507,700,689,607,1049,1473,761,455,552,786,888,594,476,579,279
533,725,652,644,974,1367,942,381,626,786,888,594,540,579,370
533,725,652,644,919,1388,771,396,816,786,888,594,683,532,370
632,725,652,641,886,1416,740,432,819,786,888,594,721,532,398
632,725,652,641,802,1408,806,458,819,776,898,592,776,521,413
626,731,652,628,798,1425,788,476,800,743,892,650,776,515,433
627,735,652,621,706,1467,845,476,800,704,896,685,935,453,444
627,735,651,622,692,1437,797,568,800,663,933,684,983,360,479
627,735,651,622,691,1438,671,694,631,832,888,661,983,392,638
693,735,651,601,709,1438,628,740,608,855,694,711,945,418,724
693,735,632,620,709,1437,629,740,608,810,655,757,743,423,724
693,735,625,627,709,1427,639,739,389,935,750,702,662,437,762
693,732,628,562,774,1424,642,646,482,935,750,702,662,379,902
693,552,782,517,845,1262,802,648,482,935,750,543,703,378,903
693,475,820,556,845,1107,955,650,482,935,366,879,703,331,903
693,471,824,556,840,1112,955,650,482,830,471,879,703,331,903
693,471,824,556,833,1119,955,650,482,811,490,874,703,326,903
765,471,804,570,815,1143,955,650,482,793,508,874,703,321,951
866,500,797,574,645,1316,955,556,576,790,511,869,709,330,1112
871,373,790,708,634,1323,959,556,573,793,498,882,639,367,1159
893,311,807,708,602,1214,1143,558,573,735,508,889,648,386,1177
972,289,784,749,549,1217,1155,600,573,538,705,889,594,291,1183
1100,228,816,778,549,1180,1187,605,573,516,727,889,594,354,1123
1106,198,821,804,519,1209,1189,605,556,533,727,889,594,341,1195
1096,190,645,982,535,1049,1349,605,556,533,711,905,594,318,1443
1008,275,628,935,468,1079,1453,605,556,495,749,893,594,330,1443
947,276,688,931,417,1040,1547,605,556,495,749,892,594,345,1443
947,267,697,910,351,1127,1547,605,556,490,754,881,594,345,1419
947,228,736,901,357,1119,1558,605,556,490,747,888,592,567,1417
940,486,739,816,441,1106,1538,639,556,490,747,888,650,653,1417
919,507,700,692,604,1050,1549,684,455,591,747,888,685,658,1311
1062,507,700,689,607,1049,1473,761,455,552,786,888,684,658,1261
1073,533,725,652,644,974,1367,942,381,626,786,888,661,658,1204
1164,533,725,652,644,919,1388,771,396,816,786,888,711,658,1278
1100,632,725,652,641,886,1416,740,432,819,786,888,757,658,1250
1129,632,725,652,641,802,1408,806,458,819,776,898,702,746,1235
1129,626,731,652,628,798,1425,788,476,800,743,892,702,746,1220
1151,627,735,652,621,706,1467,845,476,800,704,896,543,824,1237
1151,627,735,651,622,692,1437,797,568,800,663,933,879,841,1290
1151,627,735,651,622,691,1438,671,694,631,832,888,879,836,1175
1151,693,735,651,601,709,1438,628,740,608,855,694,874,810,1213
1151,693,735,632,620,709,1437,629,740,608,810,655,874,805,1267
1158,693,735,625,627,709,1427,639,739,389,935,750,869,846,1230
1160,693,732,628,562,774,1424,642,646,482,935,750,882,848,1122
1160,693,552,782,517,845,1262,802,648,482,935,750,889,848,1173
1160,693,475,820,556,845,1107,955,650,482,935,366,889,876,1266
1160,693,471,824,556,840,1112,955,650,482,830,471,889,876,1383
1160,693,471,824,556,833,1119,955,650,482,811,490,889,869,1425
1088,765,471,804,570,815,1143,955,650,482,793,508,905,1109,1448
958,866,500,797,574,645,1316,955,556,576,790,511,893,1100,1409
953,871,373,790,708,634,1323,959,556,573,793,498,892,1063,1376
931,893,311,807,708,602,1214,1143,558,573,735,508,881,1044,1399
852,972,289,784,749,549,1217,1155,600,573,538,705,888,977,1401
724,1100,228,816,778,549,1180,1187,605,573,516,727,888,906,1398
716,1106,198,821,804,519,1209,1189,605,556,533,727,888,906,1374
716,1096,190,645,982,535,1049,1349,605,556,533,711,888,1077,1320
716,1008,275,628,935,468,1079,1453,605,556,495,749,888,1153,1495
716,947,276,688,931,417,1040,1547,605,556,495,749,888,1138,1529
716,947,267,697,910,351,1127,1547,605,556,490,754,888,1138,1589
716,947,228,736,901,357,1119,1558,605,556,490,747,898,916,1618
462,940,486,739,816,441,1106,1538,639,556,490,747,892,870,1618
462,919,507,700,692,604,1050,1549,684,455,591,747,896,895,1713
319,1062,507,700,689,607,1049,1473,761,455,552,786,933,895,1689
340,1073,533,725,652,644,974,1367,942,381,626,786,888,900,1656
378,1164,533,725,652,644,919,1388,771,396,816,786,694,967,1583
344,1100,632,725,652,641,886,1416,740,432,819,786,655,971,1591
315,1129,632,725,652,641,802,1408,806,458,819,776,750,883,1593
319,1129,626,731,652,628,798,1425,788,476,800,743,750,883,1588
299,1151,627,735,652,621,706,1467,845,476,800,704,750,805,1560
304,1151,627,735,651,622,692,1437,797,568,800,663,366,808,1472
304,1151,627,735,651,622,691,1438,671,694,631,832,471,765,1428
238,1151,693,735,651,601,709,1438,628,740,608,855,490,766,1304
238,1151,693,735,632,620,709,1437,629,740,608,810,508,832,1307
231,1158,693,735,625,627,709,1427,639,739,389,935,511,820,1382
267,1160,693,732,628,562,774,1424,642,646,482,935,498,821,1417
272,1160,693,552,782,517,845,1262,802,648,482,935,508,821,1369
276,1160,693,475,820,556,845,1107,955,650,482,935,705,793,1313
276,1160,693,471,824,556,840,1112,955,650,482,830,727,793,1197
276,1160,693,471,824,556,833,1119,955,650,482,811,727,793,1155
317,1088,765,471,804,570,815,1143,955,650,482,793,711,622,1084
317,958,866,500,797,574,645,1316,955,556,576,790,749,801,962
447,953,871,373,790,708,634,1323,959,556,573,793,749,854,992
468,931,893,311,807,708,602,1214,1143,558,573,735,754,854,995
468,852,972,289,784,749,549,1217,1155,600,573,538,747,854,987
471,724,1100,228,816,778,549,1180,1187,605,573,516,747,854,984
471,716,1106,198,821,804,519,1209,1189,605,556,533,747,869,936
494,716,1096,190,645,982,535,1049,1349,605,556,533,786,704,834
494,716,1008,275,628,935,468,1079,1453,605,556,495,786,690,659
536,716,947,276,688,931,417,1040,1547,605,556,495,786,904,625
597,716,947,267,697,910,351,1127,1547,605,556,490,786,904,565
597,716,947,228,736,901,357,1119,1558,605,556,490,776,904,840
597,462,940,486,739,816,441,1106,1538,639,556,490,743,864,881
605,462,919,507,700,692,604,1050,1549,684,455,591,704,879,810
605,319,1062,507,700,689,607,1049,1473,761,455,552,663,879,899
522,340,1073,533,725,652,644,974,1367,942,381,626,832,874,907
433,378,1164,533,725,652,644,919,1388,771,396,816,855,828,906
777,344,1100,632,725,652,641,886,1416,740,432,819,810,877,903
777,315,1129,632,725,652,641,802,1408,806,458,819,935,880,901
885,319,1129,626,731,652,628,798,1425,788,476,800,935,880,901
1024,299,1151,627,735,652,621,706,1467,845,476,800,935,888,952
1110,304,1151,627,735,651,622,692,1437,797,568,800,935,869,1009
1225,304,1151,627,735,651,622,691,1438,671,694,631,830,865,1035
1237,238,1151,693,735,651,601,709,1438,628,740,608,811,864,1035
1237,238,1151,693,735,632,620,709,1437,629,740,608,793,839,1028
1237,231,1158,693,735,625,627,709,1427,639,739,389,790,812,963
1199,267,1160,693,732,628,562,774,1424,642,646,482,793,809,974
1196,272,1160,693,552,782,517,845,1262,802,648,482,735,922,1304
1302,276,1160,693,475,820,556,845,1107,955,650,482,538,922,1268
1326,276,1160,693,471,824,556,840,1112,955,650,482,516,941,1267
1326,276,1160,693,471,824,556,833,1119,955,650,482,533,943,1267
1474,317,1088,765,471,804,570,815,1143,955,650,482,533,871,1267
1829,317,958,866,500,797,574,645,1316,955,556,576,495,692,1267
1722,447,953,871,373,790,708,634,1323,959,556,573,495,639,1223
1777,468,931,893,311,807,708,602,1214,1143,558,573,490,639,1179
1787,468,852,972,289,784,749,549,1217,1155,600,573,490,639,1179
1784,471,724,1100,228,816,778,549,1180,1187,605,573,490,639,1179
1784,471,716,1106,198,821,804,519,1209,1189,605,556,591,627,1179
1761,494,716,1096,190,645,982,535,1049,1349,605,556,552,685,1087
1761,494,716,1008,275,628,935,468,1079,1453,605,556,626,687,1196
1719,536,716,947,276,688,931,417,1040,1547,605,556,816,473,1202
1658,597,716,947,267,697,910,351,1127,1547,605,556,819,683,1207
1696,597,716,947,228,736,901,357,1119,1558,605,556,819,741,912
1877,597,462,940,486,739,816,441,1106,1538,639,556,800,758,871
1921,605,462,919,507,700,692,604,1050,1549,684,455,800,713,847
1922,605,319,1062,507,700,689,607,1049,1473,761,455,800,713,751
1922,522,340,1073,533,725,652,644,974,1367,942,381,631,713,771
1882,433,378,1164,533,725,652,644,919,1388,771,396,608,707,772
1565,777,344,1100,632,725,652,641,886,1416,740,432,608,1057,767
1565,777,315,1129,632,725,652,641,802,1408,806,458,389,1283,767
1453,885,319,1129,626,731,652,628,798,1425,788,476,482,1283,767
1379,1024,299,1151,627,735,652,621,706,1467,845,476,482,1275,716
1376,1110,304,1151,627,735,651,622,692,1437,797,568,482,1274,659
1261,1225,304,1151,627,735,651,622,691,1438,671,694,482,1268,710
1249,1237,238,1151,693,735,651,601,709,1438,628,740,482,1268,729
1249,1237,238,1151,693,735,632,620,709,1437,629,740,482,1227,679
1249,1237,231,1158,693,735,625,627,709,1427,639,739,576,1209,668
1249,1199,267,1160,693,732,628,562,774,1424,642,646,573,1209,590
1247,1196,272,1160,693,552,782,517,845,1262,802,648,573,1096,256
1206,1302,276,1160,693,475,820,556,845,1107,955,650,573,1100,255
1386,1326,276,1160,693,471,824,556,840,1112,955,650,573,1081,312
1387,1326,276,1160,693,471,824,556,833,1119,955,650,556,1079,312
1212,1474,317,1088,765,471,804,570,815,1143,955,650,556,1079,312
858,1829,317,958,866,500,797,574,645,1316,955,556,556,1079,479
839,1722,447,953,871,373,790,708,634,1323,959,556,556,1079,489
763,1777,468,931,893,311,807,708,602,1214,1143,558,556,1079,530
812,1787,468,852,972,289,784,749,549,1217,1155,600,556,1155,530
825,1784,471,724,1100,228,816,778,549,1180,1187,605,556,1253,530
959,1784,471,716,1106,198,821,804,519,1209,1189,605,455,1302,544
959,1761,494,716,1096,190,645,982,535,1049,1349,605,455,1264,549
959,1761,494,716,1008,275,628,935,468,1079,1453,605,381,1190,440
988,1719,536,716,947,276,688,931,417,1040,1547,605,396,1257,434
989,1658,597,716,947,267,697,910,351,1127,1547,605,432,1091,429
951,1696,597,716,947,228,736,901,357,1119,1558,605,458,1033,420
770,1877,597,462,940,486,739,816,441,1106,1538,639,476,1065,420
718,1921,605,462,919,507,700,692,604,1050,1549,684,476,1065,425
717,1922,605,319,1062,507,700,689,607,1049,1473,761,568,1065,476
717,1922,522,340,1073,533,725,652,644,974,1367,942,694,1065,447
717,1882,433,378,1164,533,725,652,644,919,1388,771,740,1052,446
689,1565,777,344,1100,632,725,652,641,886,1416,740,740,649,446
689,1565,777,315,1129,632,725,652,641,802,1408,806,739,420,446
720,1453,885,319,1129,626,731,652,628,798,1425,788,646,428,446
722,1379,1024,299,1151,627,735,652,621,706,1467,845,648,491,446
634,1376,1110,304,1151,627,735,651,622,692,1437,797,650,491,456
634,1261,1225,304,1151,627,735,651,622,691,1438,671,650,491,379
727,1249,1237,238,1151,693,735,651,601,709,1438,628,650,491,360
762,1249,1237,238,1151,693,735,632,620,709,1437,629,650,491,360
762,1249,1237,231,1158,693,735,625,627,709,1427,639,556,510,374
762,1249,1199,267,1160,693,732,628,562,774,1424,642,556,510,375
799,1247,1196,272,1160,693,552,782,517,845,1262,802,558,511,375
730,1206,1302,276,1160,693,475,820,556,845,1107,955,600,515,375
526,1386,1326,276,1160,693,471,824,556,840,1112,955,605,515,318
525,1387,1326,276,1160,693,471,824,556,833,1119,955,605,515,318
512,1212,1474,317,1088,765,471,804,570,815,1143,955,605,679,318
511,858,1829,317,958,866,500,797,574,645,1316,955,605,682,151
507,839,1722,447,953,871,373,790,708,634,1323,959,605,702,380
523,763,1777,468,931,893,311,807,708,602,1214,1143,605,760,352
531,812,1787,468,852,972,289,784,749,549,1217,1155,605,734,352
518,825,1784,471,724,1100,228,816,778,549,1180,1187,639,689,352
385,959,1784,471,716,1106,198,821,804,519,1209,1189,684,637,338
406,959,1761,494,716,1096,190,645,982,535,1049,1349,761,611,333
423,959,1761,494,716,1008,275,628,935,468,1079,1453,942,609,333
394,988,1719,536,716,947,276,688,931,417,1040,1547,771,542,333
519,989,1658,597,716,947,267,697,910,351,1127,1547,740,505,406
627,951,1696,597,716,947,228,736,901,357,1119,1558,806,506,409
708,770,1877,597,462,940,486,739,816,441,1106,1538,788,457,509
804,718,1921,605,462,919,507,700,692,604,1050,1549,845,569,615
858,717,1922,605,319,1062,507,700,689,607,1049,1473,797,618,592
1013,717,1922,522,340,1073,533,725,652,644,974,1367,671,668,624
1046,717,1882,433,378,1164,533,725,652,644,919,1388,628,674,624
1134,689,1565,777,344,1100,632,725,652,641,886,1416,629,674,680
1138,689,1565,777,315,1129,632,725,652,641,802,1408,639,674,690
1108,720,1453,885,319,1129,626,731,652,628,798,1425,642,670,690
1034,722,1379,1024,299,1151,627,735,652,621,706,1467,802,634,690
1034,634,1376,1110,304,1151,627,735,651,622,692,1437,955,634,680
1035,634,1261,1225,304,1151,627,735,651,622,691,1438,955,640,680
944,727,1249,1237,238,1151,693,735,651,601,709,1438,955,642,826
909,762,1249,1237,238,1151,693,735,632,620,709,1437,955,648,832
909,762,1249,1237,231,1158,693,735,625,627,709,1427,955,657,856
924,762,1249,1199,267,1160,693,732,628,562,774,1424,959,720,855
888,799,1247,1196,272,1160,693,552,782,517,845,1262,1143,729,873
888,730,1206,1302,276,1160,693,475,820,556,845,1107,1155,737,873
890,526,1386,1326,276,1160,693,471,824,556,840,1112,1187,737,893
891,525,1387,1326,276,1160,693,471,824,556,833,1119,1189,737,937
893,512,1212,1474,317,1088,765,471,804,570,815,1143,1349,573,946
893,511,858,1829,317,958,866,500,797,574,645,1316,1453,570,946
930,507,839,1722,447,953,871,373,790,708,634,1323,1547,550,716
915,523,763,1777,468,931,893,311,807,708,602,1214,1547,527,707
848,531,812,1787,468,852,972,289,784,749,549,1217,1558,553,826
850,518,825,1784,471,724,1100,228,816,778,549,1180,1538,508,1158
849,385,959,1784,471,716,1106,198,821,804,519,1209,1549,561,1221
832,406,959,1761,494,716,1096,190,645,982,535,1049,1473,654,1252
820,423,959,1761,494,716,1008,275,628,935,468,1079,1367,778,1270
821,394,988,1719,536,716,947,276,688,931,417,1040,1388,848,1373
722,519,989,1658,597,716,947,267,697,910,351,1127,1416,842,1403
754,627,951,1696,597,716,947,228,736,901,357,1119,1408,841,1452
702,708,770,1877,597,462,940,486,739,816,441,1106,1425,854,1500
612,804,718,1921,605,462,919,507,700,692,604,1050,1467,743,1412
559,858,717,1922,605,319,1062,507,700,689,607,1049,1437,694,1394
410,1013,717,1922,522,340,1073,533,725,652,644,974,1438,644,1362
388,1046,717,1882,433,378,1164,533,725,652,644,919,1438,636,1362
306,1134,689,1565,777,344,1100,632,725,652,641,886,1437,641,1306
302,1138,689,1565,777,315,1129,632,725,652,641,802,1427,641,1296
332,1108,720,1453,885,319,1129,626,731,652,628,798,1424,637,1296
347,1034,722,1379,1024,299,1151,627,735,652,621,706,1262,637,1296
377,1034,634,1376,1110,304,1151,627,735,651,622,692,1107,643,1296
480,1035,634,1261,1225,304,1151,627,735,651,622,691,1112,642,1296
495,944,727,1249,1237,238,1151,693,735,651,601,709,1119,661,1150
577,909,762,1249,1237,238,1151,693,735,632,620,709,1143,657,1144
717,909,762,1249,1237,231,1158,693,735,625,627,709,1316,630,1106
809,924,762,1249,1199,267,1160,693,732,628,562,774,1323,567,1106
883,888,799,1247,1196,272,1160,693,552,782,517,845,1214,557,1088
884,888,730,1206,1302,276,1160,693,475,820,556,845,1217,541,1088
882,890,526,1386,1326,276,1160,693,471,824,556,840,1180,541,1090
883,891,525,1387,1326,276,1160,693,471,824,556,833,1209,541,1047
887,893,512,1212,1474,317,1088,765,471,804,570,815,1049,541,1040
889,893,511,858,1829,317,958,866,500,797,574,645,1079,541,1108
852,930,507,839,1722,447,953,871,373,790,708,634,1040,541,1111
851,915,523,763,1777,468,931,893,311,807,708,602,1127,520,1108
901,848,531,812,1787,468,852,972,289,784,749,549,1119,444,989
1010,850,518,825,1784,471,724,1100,228,816,778,549,1106,436,657
1092,849,385,959,1784,471,716,1106,198,821,804,519,1050,383,610
1091,832,406,959,1761,494,716,1096,190,645,982,535,1049,290,580
1086,820,423,959,1761,494,716,1008,275,628,935,468,974,169,667
1314,821,394,988,1719,536,716,947,276,688,931,417,919,99,588
1335,722,519,989,1658,597,716,947,267,697,910,351,886,98,546
1203,754,627,951,1696,597,716,947,228,736,901,357,802,98,497
1293,702,708,770,1877,597,462,940,486,739,816,441,798,85,389
1287,612,804,718,1921,605,462,919,507,700,692,604,706,84,367
1306,559,858,717,1922,605,319,1062,507,700,689,607,692,84,411
1325,410,1013,717,1922,522,340,1073,533,725,652,644,691,84,430
1365,388,1046,717,1882,433,378,1164,533,725,652,644,709,84,430
1364,306,1134,689,1565,777,344,1100,632,725,652,641,709,88,434
1415,302,1138,689,1565,777,315,1129,632,725,652,641,709,88,448
1384,332,1108,720,1453,885,319,1129,626,731,652,628,774,88,534
1369,347,1034,722,1379,1024,299,1151,627,735,652,621,845,81,654
1359,377,1034,634,1376,1110,304,1151,627,735,651,622,845,263,683
1255,480,1035,634,1261,1225,304,1151,627,735,651,622,840,365,690
1248,495,944,727,1249,1237,238,1151,693,735,651,601,833,356,694
1166,577,909,762,1249,1237,238,1151,693,735,632,620,815,354,748
1026,717,909,762,1249,1237,231,1158,693,735,625,627,645,381,803
919,809,924,762,1249,1199,267,1160,693,732,628,562,634,750,803
844,883,888,799,1247,1196,272,1160,693,552,782,517,602,750,815
868,884,888,730,1206,1302,276,1160,693,475,820,556,549,750,815
898,882,890,526,1386,1326,276,1160,693,471,824,556,549,750,793
896,883,891,525,1387,1326,276,1160,693,471,824,556,519,750,792
900,887,893,512,1212,1474,317,1088,765,471,804,570,535,750,790
928,889,893,511,858,1829,317,958,866,500,797,574,468,750,722
928,852,930,507,839,1722,447,953,871,373,790,708,417,750,746
928,851,915,523,763,1777,468,931,893,311,807,708,351,736,780
878,901,848,531,812,1787,468,852,972,289,784,749,357,736,991
770,1010,850,518,825,1784,471,724,1100,228,816,778,441,764,994
708,1092,849,385,959,1784,471,716,1106,198,821,804,604,771,978
705,1091,832,406,959,1761,494,716,1096,190,645,982,607,778,1049
705,1086,820,423,959,1761,494,716,1008,275,628,935,644,775,1086
476,1314,821,394,988,1719,536,716,947,276,688,931,644,775,1304
428,1335,722,519,989,1658,597,716,947,267,697,910,641,786,1243
428,1203,754,627,951,1696,597,716,947,228,736,901,641,786,1240
309,1293,702,708,770,1877,597,462,940,486,739,816,628,888,1200
311,1287,612,804,718,1921,605,462,919,507,700,692,621,1042,1199
309,1306,559,858,717,1922,605,319,1062,507,700,689,622,1063,1145
347,1325,410,1013,717,1922,522,340,1073,533,725,652,622,1083,1126
316,1365,388,1046,717,1882,433,378,1164,533,725,652,601,1086,1126
321,1364,306,1134,689,1565,777,344,1100,632,725,652,620,1077,1122
351,1415,302,1138,689,1565,777,315,1129,632,725,652,627,1080,1108
359,1384,332,1108,720,1453,885,319,1129,626,731,652,562,1148,1022
359,1369,347,1034,722,1379,1024,299,1151,627,735,652,517,1139,902
339,1359,377,1034,634,1376,1110,304,1151,627,735,651,556,951,873
339,1255,480,1035,634,1261,1225,304,1151,627,735,651,556,848,866
337,1248,495,944,727,1249,1237,238,1151,693,735,651,556,837,884
337,1166,577,909,762,1249,1237,238,1151,693,735,632,570,837,830
337,1026,717,909,762,1249,1237,231,1158,693,735,625,574,835,775
337,919,809,924,762,1249,1199,267,1160,693,732,628,708,485,775
367,844,883,888,799,1247,1196,272,1160,693,552,782,708,485,763
342,868,884,888,730,1206,1302,276,1160,693,475,820,749,485,776
391,898,882,890,526,1386,1326,276,1160,693,471,824,778,485,835
399,896,883,891,525,1387,1326,276,1160,693,471,824,804,489,835
388,900,887,893,512,1212,1474,317,1088,765,471,804,982,489,914
358,928,889,893,511,858,1829,317,958,866,500,797,935,508,1079
358,928,852,930,507,839,1722,447,953,871,373,790,931,510,1071
358,928,851,915,523,763,1777,468,931,893,311,807,910,510,1087
358,878,901,848,531,812,1787,468,852,972,289,784,901,632,920
355,770,1010,850,518,825,1784,471,724,1100,228,816,816,672,917
378,708,1092,849,385,959,1784,471,716,1106,198,821,692,720,917
378,705,1091,832,406,959,1761,494,716,1096,190,645,689,713,846
378,705,1086,820,423,959,1761,494,716,1008,275,628,652,765,704
378,476,1314,821,394,988,1719,536,716,947,276,688,652,780,463
378,428,1335,722,519,989,1658,597,716,947,267,697,652,837,513
370,428,1203,754,627,951,1696,597,716,947,228,736,652,838,715
370,309,1293,702,708,770,1877,597,462,940,486,739,652,743,786
388,311,1287,612,804,718,1921,605,462,919,507,700,652,592,812
375,309,1306,559,858,717,1922,605,319,1062,507,700,651,571,863
312,347,1325,410,1013,717,1922,522,340,1073,533,725,651,551,892
297,316,1365,388,1046,717,1882,433,378,1164,533,725,651,548,1008
296,321,1364,306,1134,689,1565,777,344,1100,632,725,632,548,1018
215,351,1415,302,1138,689,1565,777,315,1129,632,725,625,545,1018
219,359,1384,332,1108,720,1453,885,319,1129,626,731,628,477,1022
219,359,1369,347,1034,722,1379,1024,299,1151,627,735,782,466,1055
219,339,1359,377,1034,634,1376,1110,304,1151,627,735,820,466,1231
219,339,1255,480,1035,634,1261,1225,304,1151,627,735,824,462,1254
211,337,1248,495,944,727,1249,1237,238,1151,693,735,824,534,1232
211,337,1166,577,909,762,1249,1237,238,1151,693,735,804,547,1251
211,337,1026,717,909,762,1249,1237,231,1158,693,735,797,571,1251
211,337,919,809,924,762,1249,1199,267,1160,693,732,790,600,1256
181,367,844,883,888,799,1247,1196,272,1160,693,552,807,622,1327
181,342,868,884,888,730,1206,1302,276,1160,693,475,784,648,1358
102,391,898,882,890,526,1386,1326,276,1160,693,471,816,654,1299
94,399,896,883,891,525,1387,1326,276,1160,693,471,821,650,1306
124,388,900,887,893,512,1212,1474,317,1088,765,471,645,650,1233
154,358,928,889,893,511,858,1829,317,958,866,500,628,631,1068
197,358,928,852,930,507,839,1722,447,953,871,373,688,629,1040
259,358,928,851,915,523,763,1777,468,931,893,311,697,629,989
330,358,878,901,848,531,812,1787,468,852,972,289,736,507,945
330,355,770,1010,850,518,825,1784,471,724,1100,228,739,439,977
297,378,708,1092,849,385,959,1784,471,716,1106,198,700,384,1094
297,378,705,1091,832,406,959,1761,494,716,1096,190,700,388,1112
297,378,705,1086,820,423,959,1761,494,716,1008,275,725,340,1112
297,378,476,1314,821,394,988,1719,536,716,947,276,725,326,1158
297,378,428,1335,722,519,989,1658,597,716,947,267,725,258,1108
297,370,428,1203,754,627,951,1696,597,716,947,228,725,257,917
317,370,309,1293,702,708,770,1877,597,462,940,486,731,250,852
297,388,311,1287,612,804,718,1921,605,462,919,507,735,247,888
292,375,309,1306,559,858,717,1922,605,319,1062,507,735,247,930
292,312,347,1325,410,1013,717,1922,522,340,1073,533,735,247,927
287,297,316,1365,388,1046,717,1882,433,378,1164,533,735,290,811
295,296,321,1364,306,1134,689,1565,777,344,1100,632,735,492,801
295,215,351,1415,302,1138,689,1565,777,315,1129,632,735,578,803
283,219,359,1384,332,1108,720,1453,885,319,1129,626,732,578,857
283,219,359,1369,347,1034,722,1379,1024,299,1151,627,552,578,825
283,219,339,1359,377,1034,634,1376,1110,304,1151,627,475,578,696
283,219,339,1255,480,1035,634,1261,1225,304,1151,627,471,578,673
288,211,337,1248,495,944,727,1249,1237,238,1151,693,471,505,685
314,211,337,1166,577,909,762,1249,1237,238,1151,693,471,492,674
314,211,337,1026,717,909,762,1249,1237,231,1158,693,500,448,674
314,211,337,919,809,924,762,1249,1199,267,1160,693,373,471,669
314,181,367,844,883,888,799,1247,1196,272,1160,693,311,451,598
352,181,342,868,884,888,730,1206,1302,276,1160,693,289,479,716
360,102,391,898,882,890,526,1386,1326,276,1160,693,228,473,724
390,94,399,896,883,891,525,1387,1326,276,1160,693,198,473,730
360,124,388,900,887,893,512,1212,1474,317,1088,765,190,473,747
330,154,358,928,889,893,511,858,1829,317,958,866,275,473,747
287,197,358,928,852,930,507,839,1722,447,953,871,276,473,747
225,259,358,928,851,915,523,763,1777,468,931,893,267,473,747
154,330,358,878,901,848,531,812,1787,468,852,972,228,475,747
154,330,355,770,1010,850,518,825,1784,471,724,1100,486,475,715
144,297,378,708,1092,849,385,959,1784,471,716,1106,507,475,598
144,297,378,705,1091,832,406,959,1761,494,716,1096,507,476,579
186,297,378,705,1086,820,423,959,1761,494,716,1008,533,540,579
186,297,378,476,1314,821,394,988,1719,536,716,947,533,683,532
186,297,378,428,1335,722,519,989,1658,597,716,947,632,721,532
186,297,370,428,1203,754,627,951,1696,597,716,947,632,776,521
179,317,370,309,1293,702,708,770,1877,597,462,940,626,776,515
187,297,388,311,1287,612,804,718,1921,605,462,919,627,935,453
187,292,375,309,1306,559,858,717,1922,605,319,1062,627,983,360
187,292,312,347,1325,410,1013,717,1922,522,340,1073,627,983,392
218,287,297,316,1365,388,1046,717,1882,433,378,1164,693,945,418
255,295,296,321,1364,306,1134,689,1565,777,344,1100,693,743,423
364,295,215,351,1415,302,1138,689,1565,777,315,1129,693,662,437
425,283,219,359,1384,332,1108,720,1453,885,319,1129,693,662,379
425,283,219,359,1369,347,1034,722,1379,1024,299,1151,693,703,378
433,283,219,339,1359,377,1034,634,1376,1110,304,1151,693,703,331
433,283,219,339,1255,480,1035,634,1261,1225,304,1151,693,703,331
428,288,211,337,1248,495,944,727,1249,1237,238,1151,693,703,326
402,314,211,337,1166,577,909,762,1249,1237,238,1151,765,703,321
402,314,211,337,1026,717,909,762,1249,1237,231,1158,866,709,330
402,314,211,337,919,809,924,762,1249,1199,267,1160,871,639,367
402,314,181,367,844,883,888,799,1247,1196,272,1160,893,648,386
364,352,181,342,868,884,888,730,1206,1302,276,1160,972,594,291
356,360,102,391,898,882,890,526,1386,1326,276,1160,1100,594,354
435,390,94,399,896,883,891,525,1387,1326,276,1160,1106,594,341
435,360,124,388,900,887,893,512,1212,1474,317,1088,1096,594,318
435,330,154,358,928,889,893,511,858,1829,317,958,1008,594,330
488,287,197,358,928,852,930,507,839,1722,447,953,947,594,345
488,225,259,358,928,851,915,523,763,1777,468,931,947,594,345
